,UserId,VenueId,Tags
1100,[54428],"[4156, 640, 640, 3184, 3184, 52156, 52156, 6614, 6614, 57322]","['amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi', 'br guest hospitality', 'guacamole', 'margaritas', 'online reservations @ www.doscaminos.com', 'private room', 'salsa', 'sangria', 'tacos', 'tequila', 'www.brguesthospitality.com', 'br guest hospitality', 'guacamole', 'margaritas', 'online reservations @ www.doscaminos.com', 'private room', 'salsa', 'sangria', 'tacos', 'tequila', 'www.brguesthospitality.com', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'burritos', 'margaritas', 'mexican', 'nachos', 'sangria', 'burritos', 'margaritas', 'mexican', 'nachos', 'sangria', 'omnivore', 'vegan', 'omnivore', 'vegan', 'beers', 'br guest hospitality', 'fries', 'milkshakes', 'salads', 'walk ins']"
1101,[54459],"[13589, 13589, 4797, 4797, 16148, 11913]","['sushi', 'with a hot date', 'sushi', 'with a hot date', 'best mac n cheese', 'boozy bluegrass brunch', 'catering', 'comfort food', 'daily happy hour 5-7', 'dinner', 'group deals', 'holiday parties', 'late night lounge', 'best mac n cheese', 'boozy bluegrass brunch', 'catering', 'comfort food', 'daily happy hour 5-7', 'dinner', 'group deals', 'holiday parties', 'late night lounge', 'amazing calamari', 'brunch', 'chandeliers', 'gramercy', 'manhattan', 'sangria', 'tapas', 'brunch', 'cash only', 'chinese', 'curry', 'thai', 'wings']"
1102,[54488],"[52205, 52205, 52205, 52205, 52205, 26667]","['coffee', 'douchbags', 'starbucks', 'coffee', 'douchbags', 'starbucks', 'coffee', 'douchbags', 'starbucks', 'coffee', 'douchbags', 'starbucks', 'coffee', 'douchbags', 'starbucks', 'fantastic view', 'fdr drive', 'fire place', 'lobster', 'romantic', 'seafood']"
1103,[54561],"[830, 830, 830, 12010]","['inexpensive', 'itallian', 'wine', 'inexpensive', 'itallian', 'wine', 'inexpensive', 'itallian', 'wine', 'brunch', 'italian', 'west village']"
1104,[54713],"[21451, 21451]","['bakery', 'cakes', 'coffee', 'cookies', 'cupcake', 'cupcakes', ""tlc's"", 'bakery', 'cakes', 'coffee', 'cookies', 'cupcake', 'cupcakes', ""tlc's""]"
1105,[54718],"[23209, 23209, 31813, 31813, 18222, 18222, 18063, 1109, 1109, 1109, 1109, 27720, 27720, 27720, 948, 948, 948, 948, 40886, 40886, 13337]","['asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '\xef\xbf\xbd\xef\xbf\xbd', 'asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '\xef\xbf\xbd\xef\xbf\xbd', 'burritos', 'douchebag', 'good service', 'long lines', 'burritos', 'douchebag', 'good service', 'long lines', 'bakery', 'cereal milk', 'compost cookie', 'cookies', 'crack pie', 'desserts', 'ice cream', 'pie', 'soft serve', 'softserve', 'stumptown coffee', 'sugar high', 'bakery', 'cereal milk', 'compost cookie', 'cookies', 'crack pie', 'desserts', 'ice cream', 'pie', 'soft serve', 'softserve', 'stumptown coffee', 'sugar high', 'asian', 'barbecue', 'filipino', 'filipino food', 'food', 'buffet', 'churrascaria', 'dining experience', 'gossip girl', 'graphic.ly', 'great service', 'live music', 'restaurant', 'steak', 'steakhouse', 'zagat rated', 'zagat-rated', 'zagat-survey', 'buffet', 'churrascaria', 'dining experience', 'gossip girl', 'graphic.ly', 'great service', 'live music', 'restaurant', 'steak', 'steakhouse', 'zagat rated', 'zagat-rated', 'zagat-survey', 'buffet', 'churrascaria', 'dining experience', 'gossip girl', 'graphic.ly', 'great service', 'live music', 'restaurant', 'steak', 'steakhouse', 'zagat rated', 'zagat-rated', 'zagat-survey', 'buffet', 'churrascaria', 'dining experience', 'gossip girl', 'graphic.ly', 'great service', 'live music', 'restaurant', 'steak', 'steakhouse', 'zagat rated', 'zagat-rated', 'zagat-survey', 'chambers', 'coffee', 'kedai kopi', 'starbucks', 'chambers', 'coffee', 'kedai kopi', 'starbucks', 'chambers', 'coffee', 'kedai kopi', 'starbucks', 'douchebag', 'family style', ' italian', 'douchebag', 'family style', ' italian', 'douchebag', 'family style', ' italian', 'douchebag', 'family style', ' italian', 'coffee', 'sandwiches', 'starbucks', 'coffee', 'sandwiches', 'starbucks', 'bakery', 'chinese', 'cupcake']"
1106,[54747],"[51152, 51152, 51304, 16744, 168672, 168672]","['gossip girl', ' playground', ' socialite', 'bakery', 'corned beef', 'delicatessen', 'douchebag', ""dr. brown's soda"", 'egg cream', 'food', 'jewish deli', ""katz's delicatessen"", 'knishes', 'knoblewurst', 'lower east side', 'manvfood', 'meg ryan', 'nom nom nom', 'ny institution', 'pastrami', 'pickles', 'restaurant', 'reuben', 'sandwich', 'sweet potato knish', 'tongue', 'when harry met sally', 'gossip girl', ' playground', ' socialite', 'bakery', 'corned beef', 'delicatessen', 'douchebag', ""dr. brown's soda"", 'egg cream', 'food', 'jewish deli', ""katz's delicatessen"", 'knishes', 'knoblewurst', 'lower east side', 'manvfood', 'meg ryan', 'nom nom nom', 'ny institution', 'pastrami', 'pickles', 'restaurant', 'reuben', 'sandwich', 'sweet potato knish', 'tongue', 'when harry met sally', 'lunch', 'salad', 'sandwich', 'soup', 'bar', 'beer', 'chill pub', 'great party venue', 'pub', 'pub food', 'coffee', 'latte', 'starbucks', 'coffee', 'latte', 'starbucks']"
1107,[54847],"[11362, 11362, 13145, 13145, 12833, 18009, 18009, 130406, 130406]","['# bon appetit mag', 'beer', 'bon apettit', 'bon appetit mag', 'boroughs', 'brooklyn', 'cafetaria', 'douchbags', 'food', 'foodie', 'frat boy', 'good_mark', 'luckymag', 'manhattan', 'new lunch spots', 'open late', 'pizza', 'restaurant', 'socialite', 'take out', 'wsj lunch box', 'wsj lunchbox', 'wsj urban adventurer', 'zagat', 'zagat-rated', '# bon appetit mag', 'beer', 'bon apettit', 'bon appetit mag', 'boroughs', 'brooklyn', 'cafetaria', 'douchbags', 'food', 'foodie', 'frat boy', 'good_mark', 'luckymag', 'manhattan', 'new lunch spots', 'open late', 'pizza', 'restaurant', 'socialite', 'take out', 'wsj lunch box', 'wsj lunchbox', 'wsj urban adventurer', 'zagat', 'zagat-rated', 'almond chicken curry', 'cellar bar', 'chilled cucumber coconut soup', 'cumin roasted potatoes', 'five herb vegetable spring rolls', 'grilled sirloin', 'honey chicken wings', 'lamb sliders', 'lobster sliders', 'mezzanine dining', 'pan-seared cod', 'paneer and potato croquettes', 'penang curry chicken spring rolls', 'roasted lemongrass chicken', 'saut\xef\xbf\xbd\xef\xbf\xbded asian greens and mushrooms', 'special events', 'specialty cocktails', 'steamed jasmine rice', 'sweet potato fries', 'thai vegetable rice \\u201ckow pat\\u201d', 'vegetable samosa sticks', 'wok stir-fried maya prawns', 'wok-fried long beans and crispy shallots', 'almond chicken curry', 'cellar bar', 'chilled cucumber coconut soup', 'cumin roasted potatoes', 'five herb vegetable spring rolls', 'grilled sirloin', 'honey chicken wings', 'lamb sliders', 'lobster sliders', 'mezzanine dining', 'pan-seared cod', 'paneer and potato croquettes', 'penang curry chicken spring rolls', 'roasted lemongrass chicken', 'saut\xef\xbf\xbd\xef\xbf\xbded asian greens and mushrooms', 'special events', 'specialty cocktails', 'steamed jasmine rice', 'sweet potato fries', 'thai vegetable rice \\u201ckow pat\\u201d', 'vegetable samosa sticks', 'wok stir-fried maya prawns', 'wok-fried long beans and crispy shallots', 'banh mi', 'bbq', 'best sandwiches!', 'cambodian', 'cash only', 'grilled corn', 'khmer', 'lunch', 'num pang sandwich shop', 'sandwich', 'bar', 'date', 'dessert', 'hotel bar', 'hotel restaurant', 'noodle', 'sake', 'sushi', ' japanese', 'upscale', 'bar', 'date', 'dessert', 'hotel bar', 'hotel restaurant', 'noodle', 'sake', 'sushi', ' japanese', 'upscale', 'chocolatesuicide pastry', 'cupcake', 'friedoreos', 'zeppoles', 'chocolatesuicide pastry', 'cupcake', 'friedoreos', 'zeppoles']"
1108,[54949],"[908, 908, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 39242, 7913, 11954, 11954, 6518, 1379, 1379, 15808, 15808]","['bagels', 'cream cheese', 'ice coffee', 'orangina', 'perry ellis', 'bagels', 'cream cheese', 'ice coffee', 'orangina', 'perry ellis', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'bourique', 'boutique', 'cheese', 'coffee', 'cupcake', 'cupcakes', ""foursquare founders' fave"", 'frat boys', 'free wifi', 'grilled cheese', 'ice coffee', 'laptop warriors', 'lots of power outlets', 'loud', 'undergrads', 'wine', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'good_mark', 'green juices', 'groceries', 'health food', 'organic wine and beers', 'upstairs lounge', 'dessert', 'peanut butter', 'sandwiches', 'shakes', 'dessert', 'peanut butter', 'sandwiches', 'shakes', 'curry', 'spicy', 'curry', 'spicy']"
1109,[55098],"[69521, 69521, 52878, 52878]","['great reason to head to jersey!', 'great reason to head to jersey!', 'brewery', 'zagat-rated', 'brewery', 'zagat-rated']"
1110,[55150],"[23209, 98472, 11990, 11990, 118190, 118190, 1001, 1001]","['asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '\xef\xbf\xbd\xef\xbf\xbd', 'greek', 'gyro souvlaki loukaniko', 'saganaki', 'horchata', 'jarritos', 'mexican', 'soho', 'tacos', 'yucca fries', 'horchata', 'jarritos', 'mexican', 'soho', 'tacos', 'yucca fries', 'causa de pollo y cangrejo', 'ceviche', 'chupe de camarones', 'dinner', 'lomo saltado', 'peruvian chicken', 'pisco sour', 'wheelchair access', 'causa de pollo y cangrejo', 'ceviche', 'chupe de camarones', 'dinner', 'lomo saltado', 'peruvian chicken', 'pisco sour', 'wheelchair access', 'chicken madras', 'phaal challenge', 'phaal curry monster', 'chicken madras', 'phaal challenge', 'phaal curry monster']"
1111,[55195],"[51152, 76162, 110941]","['gossip girl', ' playground', ' socialite', 'bakery', 'corned beef', 'delicatessen', 'douchebag', ""dr. brown's soda"", 'egg cream', 'food', 'jewish deli', ""katz's delicatessen"", 'knishes', 'knoblewurst', 'lower east side', 'manvfood', 'meg ryan', 'nom nom nom', 'ny institution', 'pastrami', 'pickles', 'restaurant', 'reuben', 'sandwich', 'sweet potato knish', 'tongue', 'when harry met sally', 'diner', 'featured on diners', ' drive-ins and dives', 'food', 'zagat-rated', 'coffee', 'chill', 'tea', 'trendy']"
1112,[55198],"[7633, 7633]","['bar', 'brunch', 'ditch dog', 'hot dog', 'lobster roll', 'restaurant', 'seafood', 'bar', 'brunch', 'ditch dog', 'hot dog', 'lobster roll', 'restaurant', 'seafood']"
1113,[55222],"[741, 12118, 419, 1476, 57281, 57281, 57281, 1483, 3266, 10824, 42, 42, 1283376, 36462, 11130, 11130, 8613, 33905, 212, 212, 36, 12896, 12896]","['american', 'brunch', 'comfort food', 'fried chicken', 'good_mark', 'delicious steak', 'brunch', 'opentable', 'clam casino', 'spaghetti bolognese', 'bad beer selection', 'brazilian', 'cheese', 'cocktails', 'dj', 'food', 'french', 'french-african cuisine', 'good lighting', 'great drinks', 'moroccan', 'tight fit', 'world cup', 'bad beer selection', 'brazilian', 'cheese', 'cocktails', 'dj', 'food', 'french', 'french-african cuisine', 'good lighting', 'great drinks', 'moroccan', 'tight fit', 'world cup', 'bad beer selection', 'brazilian', 'cheese', 'cocktails', 'dj', 'food', 'french', 'french-african cuisine', 'good lighting', 'great drinks', 'moroccan', 'tight fit', 'world cup', 'latin', 'restaurant', 'blackbook', 'bravo', 'creative cocktails', 'eat and drink local', 'extensive wine list', 'fried oysters', 'memorable and attentive service', 'restaurant', 'top chef', 'topchef', 'vibrant bar scene', 'blogger hangout', 'cupcake', 'cupcakes', 'nautical', 'oysters', 'raw bar', 'restaurant', 'seafood', 'soho', 'sushi', 'sushi restaurant', 'tech hangout', 'bar', 'beer', 'brunch', 'burger', 'cozy', 'dinner', 'group', 'happy hour', 'lunch', 'nice waitress', 'salad', 'sandwiches', 'sports', 'steak', 'tavern', 'bar', 'beer', 'brunch', 'burger', 'cozy', 'dinner', 'group', 'happy hour', 'lunch', 'nice waitress', 'salad', 'sandwiches', 'sports', 'steak', 'tavern', 'sushi bar', 'asian', 'chinese', 'spotted rihanna!!', 'zagat', 'zagat-rated', 'michelin star', 'michelin star', 'bravo', 'choice eats', 'cup cake', 'four stars', 'italian', 'joe bastianich', 'lidia bastianich', 'mario batali', 'mark ladner', 'michelin star', 'nymag', 'people', 'brunch', 'cocktails', 'comida', 'julian medina', 'latin', 'mexican', 'taco', 'west village', 'italian restaurant', 'italian restaurant', 'french', 'soho', 'zagat-rated', 'zagats', 'delicious cocktails', 'green restaurant', 'health food', 'local produce', 'michelin star', 'such', 'sustainable', 'delicious cocktails', 'green restaurant', 'health food', 'local produce', 'michelin star', 'such', 'sustainable']"
1114,[55238],"[16020, 16020, 16020, 1086, 6635, 4310, 4310, 5639, 134683, 14448]","['brunch', 'burgers', 'college', 'comfort food', 'diner', 'kitsch', 'pop culture', 'restaurant', 'brunch', 'burgers', 'college', 'comfort food', 'diner', 'kitsch', 'pop culture', 'restaurant', 'brunch', 'burgers', 'college', 'comfort food', 'diner', 'kitsch', 'pop culture', 'restaurant', '24 hours', 'a-lite', 'blintzes', 'bon appetit mag', 'borscht', 'breakfast', 'deliciousness', 'free wi-fi', 'gallery', 'hipsters', 'nymag', 'people hot spot', 'people vip', 'people vip badge', 'pierogies', 'raspberry iced tea', 'russians', 'socialite', 'ukraine', 'ukrainian', 'veselka', 'waffles', 'aycd brunch', 'brunch', 'choice eats', ""simon's favorites"", 'voicestreet', 'brunch', 'choice eats', ""simon's favorites"", 'voicestreet', 'mexican', ""ricky's"", 'sangria', 'specialty drinks', 'tequila', 'unlimited brunch', 'drinks', 'food', 'seasonal', 'soul', 'soulfood', 'southern', 'caprese salad', 'cocktails', 'corner location', 'free wifi', 'french door windows', 'great bartenders', 'great food', 'outside bench', 'pasta', 'windows']"
1115,[55312],"[172, 43192, 43192, 31671, 164]","['barbecue', 'barbeque in times square', 'bbq', 'fries', 'margaritas', 'tourist', 'virgil', 'zagat-rated', 'asian fusion', 'cocktails', 'pho', 'sandwich', 'vegan-friendly', 'vietnamese', 'asian fusion', 'cocktails', 'pho', 'sandwich', 'vegan-friendly', 'vietnamese', 'bar scene', 'beer', 'bourbon', 'br guest hospitality', 'burgers', 'delivery', 'douchebag', 'hd tvs and jumbo projector', 'large parties', 'salads', 'sandwiches', 'union square', 'whiskey', 'whole hog', 'brew pub', 'brew tours', 'pub crawl', 'restaurant', 'scenic view', 'wheelchair access', 'wifi']"
1116,[55316],"[42775, 10965, 1201, 5661]","['burgers', 'happy hour', 'lincoln center', 'lunch', 'steaks', 'wine', 'a-list', 'bar seating', 'black tea soft serve ice cream', 'david chang', 'dessert', 'food & wine best new chef', 'fried chicken', 'homemade soda', 'kimchi', 'large-format', 'noodles', 'pork', 'pork belly', 'pork buns', 'prix fixe', 'ramen', 'slushies', 'soft serve ice cream', 'steamed buns', 'wheelchair access', 'zagat-rated', 'bar', 'bistro', 'crepes', 'fondue', 'french', 'huge salads', 'outdoor seating', 'salads', 'soup', 'steak frites', 'gyoza', 'japanese', 'noodles', 'ramen']"
1117,[55358],"[13308, 28039, 28039, 28039, 28039, 28039, 28039, 28039, 28039, 28039, 28039, 6313, 6313, 1220, 1220, 25960, 25960, 9611, 9611, 22768, 22768, 79880, 79880, 156396]","['quick lunch', 'salads', 'sandwich', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'burrito', 'guacamole', 'burrito', 'guacamole', 'blackbook', 'brooklyn', 'brunch venue', 'downstairs lounge', 'logotv', 'mixed crowd', 'private parties', 'the a-list', 'zagat', 'blackbook', 'brooklyn', 'brunch venue', 'downstairs lounge', 'logotv', 'mixed crowd', 'private parties', 'the a-list', 'zagat', 'burger', 'milkshake', 'retro', 'sauce', 'burger', 'milkshake', 'retro', 'sauce', 'coffee', 'starbucks', 'coffee', 'starbucks', 'asian food', 'thai food', 'asian food', 'thai food', 'coffee', 'tea', 'coffee', 'tea', 'burgers', 'fast food', 'french fries', 'peanuts']"
1118,[55428],"[35085, 11934, 11934, 11934, 11934, 11934, 125770, 9137, 23553, 26434]","['andy cohen', 'bravo', 'coffee', 'douchbag', 'douchbags', 'fashionista', 'socialite', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'burgers', 'coleslaw', 'food', 'fries', 'hamburgers', 'milkshakes', 'bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'record shop', 'ski area', 'vegetarian', 'catering', 'cupcakes', 'restaurant', 'steakhouse', 'timeoutny']"
1119,[55617],[15551],"['margaritas', 'mexican', 'tacos', 'tequila']"
1120,[55621],[26235],"['cakes', 'cupcakes', 'pastries']"
